,movie_id,genre_id
5467,4824,12
5468,4824,80
5469,46146,14
5470,46146,27
5471,5176,37
5472,11216,18
5473,11216,10749
5474,8367,28
5475,8367,12
5476,8367,18
5477,8367,10749
5478,412157,53
5479,412157,9648
5480,2023,37
5481,2023,12
5482,2023,28
5483,3131,18
5484,3131,36
5485,3131,80
5486,36218,10751
5487,36218,28
5488,36218,16
5489,36218,12
5490,36218,14
5491,36218,878
5492,334524,12
5493,334524,18
5494,334524,53
5495,1640,18
5496,240483,878
5497,240483,12
5498,240483,28
5499,550738,16
5500,550738,35
5501,550738,28
5502,550738,12
5503,550738,10751
5504,14756,18
5505,14756,28
5506,14756,36
5507,630392,27
5508,630392,14
5509,630392,9648
5510,77016,80
5511,77016,18
5512,77016,53
5513,16808,10751
5514,16808,16
5515,16808,28
5516,16808,12
5517,16808,14
5518,16808,878
5519,68734,18
5520,68734,53
5521,571384,27
5522,501979,35
5523,501979,878
5524,501979,12
5525,401146,18
5526,401146,10402
5527,401146,10749
5528,255709,18
5529,76649,28
5530,76649,12
5531,76649,36
5532,76649,10749
5533,76649,18
5534,478820,18
5535,478820,80
5536,478820,53
5537,9798,28
5538,9798,18
5539,9798,53
5540,408266,28
5541,408266,18
5542,4588,28
5543,4588,18
5544,4588,10749
5545,4588,53
5546,46261,14
5547,46261,27
5548,46261,53
5549,32985,12
5550,32985,14
5551,32985,28
5552,550201,53
5553,550201,27
5554,82695,36
5555,82695,18
5556,359940,80
5557,359940,18
5558,9397,35
5559,9397,878
5560,9397,28
5561,399404,18
5562,399404,36
5563,10048,878
5564,10048,28
5565,10048,10752
5566,10068,18
5567,10068,10749
5568,9457,12
5569,9457,28
5570,9457,27
5571,9457,878
5572,17809,28
5573,531428,18
5574,531428,10749
5575,818,35
5576,818,80
5577,818,878
5578,16617,9648
5579,16617,53
5580,16617,80
5581,538751,10749
5582,566222,99
5583,453133,18
5584,2539,35
5585,239529,16
5586,239529,28
5587,239529,53
5588,596247,18
5589,596247,53
5590,455714,35
5591,455714,18
5592,455714,80
5593,455714,53
5594,258480,10749
5595,258480,18
5596,793998,18
5597,71859,18
5598,71859,53
5599,1991,28
5600,1991,53
5601,393519,18
5602,393519,27
5603,115969,12
5604,115969,16
5605,115969,18
5606,115969,36
5607,8741,18
5608,8741,36
5609,8741,10752
5610,580175,35
5611,580175,18
5612,326,28
5613,326,80
5614,326,53
5615,326,27
5616,9616,18
5617,9616,14
5618,9616,27
5619,9616,9648
5620,9616,10749
5621,9616,53
5622,505914,878
5623,505914,18
5624,505914,10749
5625,2157,878
5626,2157,12
5627,395993,18
5628,401898,18
5629,401898,9648
5630,401898,53
5631,164,35
5632,164,10749
5633,452557,10752
5634,452557,28
5635,452557,18
5636,149509,18
5637,149509,14
5638,149509,53
5639,269955,18
5640,269955,10749
5641,269955,12
5642,186,18
5643,186,53
5644,186,80
5645,186,9648
5646,668640,35
5647,668640,18
5648,1266,28
5649,1266,80
5650,1266,18
5651,1266,53
5652,11797,35
5653,11797,27
5654,11460,27
5655,11460,53
5656,47292,10751
5657,47292,12
5658,47292,16
5659,47292,14
5660,438798,80
5661,438798,28
5662,2112,80
5663,2112,28
5664,2112,18
5665,212168,28
5666,212168,16
5667,212168,878
5668,212168,53
5669,334541,18
5670,404378,10751
5671,404378,18
5672,100241,27
5673,100241,53
5674,27,18
5675,27,10402
5676,27,10749
5677,11220,28
5678,11220,10749
5679,11220,80
5680,146198,28
5681,146198,53
5682,146198,9648
5683,40713,10749
5684,40713,18
5685,106958,12
5686,106958,35
5687,106958,14
5688,12227,28
5689,12227,12
5690,12227,18
5691,12227,10751
5692,212778,35
5693,2924,80
5694,2924,18
5695,2924,53
5696,4553,53
5697,4553,18
5698,1791,18
5699,1791,10749
5700,592834,10751
5701,592834,28
5702,592834,35
5703,615643,18
5704,227306,18
5705,227306,10752
5706,8051,35
5707,8051,18
5708,8051,10749
5709,23049,35
5710,23049,10749
5711,9994,16
5712,9994,10751
5713,9994,12
5714,9994,9648
5715,312791,27
5716,312791,53
5717,10336,28
5718,10336,12
5719,10336,14
5720,10336,27
5721,10336,878
5722,10336,53
5723,8413,27
5724,8413,878
5725,8413,9648
5726,221732,28
5727,221732,12
5728,221732,18
5729,221732,14
5730,2623,18
5731,2623,10749
5732,57212,10752
5733,57212,18
5734,57212,28
5735,157353,53
5736,157353,878
5737,157353,18
5738,157353,9648
5739,488623,53
5740,488623,9648
5741,488623,18
5742,488623,27
5743,488623,80
5744,291276,28
5745,291276,53
5746,10110,18
5747,10110,36
5748,10110,10752
5749,598896,18
5750,8963,10752
5751,8963,53
5752,8963,28
5753,8963,18
5754,3580,80
5755,3580,18
5756,3580,9648
5757,83,18
5758,83,53
5759,83,27
5760,485358,27
5761,485358,14
5762,843,18
5763,843,10749
5764,2026,28
5765,2026,53
5766,2026,80
5767,9957,35
5768,79,18
5769,79,12
5770,79,28
5771,79,36
5772,884,18
5773,884,53
5774,53932,18
5775,228973,53
5776,228973,18
5777,228973,27
5778,509730,10751
5779,509730,16
5780,1639,28
5781,1639,12
5782,1639,53
5783,335462,28
5784,335462,10752
5785,658009,28
5786,658009,18
5787,529962,27
5788,529962,53
5789,529962,18
5790,314365,18
5791,314365,36
5792,11838,27
5793,9669,27
5794,9669,9648
5795,9669,878
5796,10398,53
5797,1844,10749
5798,1844,18
5799,1844,9648
5800,203833,18
5801,425001,35
5802,425001,10751
5803,463116,16
5804,463116,35
5805,463116,12
5806,463116,10751
5807,400579,35
5808,400579,18
5809,575094,12
5810,575094,14
5811,575094,9648
5812,351145,53
5813,351145,18
5814,11299,28
5815,11299,16
5816,11299,878
5817,449924,28
5818,449924,18
5819,449924,36
5820,384680,37
5821,384680,18
5822,384680,36
5823,605116,28
5824,605116,80
5825,605116,878
5826,228968,18
5827,228968,28
5828,228968,80
5829,228968,53
5830,228968,9648
5831,482624,10749
5832,482624,18
5833,266294,35
5834,1923,18
5835,1923,9648
5836,1923,27
5837,698201,28
5838,698201,18
5839,316873,80
5840,316873,16
5841,316873,12
5842,316873,9648
5843,9384,35
5844,9384,80
5845,9366,80
5846,9366,18
5847,9366,53
5848,437586,18
5849,437586,35
5850,65754,53
5851,65754,80
5852,65754,9648
5853,460321,28
5854,460321,53
5855,325789,80
5856,325789,18
5857,325789,53
5858,8838,28
5859,8838,80
5860,8838,18
5861,8838,53
5862,656690,99
5863,656690,18
5864,567608,53
5865,9896,12
5866,9896,35
5867,10735,35
5868,10735,10749
5869,10735,18
5870,10735,10751
5871,802443,53
5872,802443,18
5873,40171,12
5874,40171,28
5875,40171,35
5876,40171,14
5877,11012,18
5878,11012,10749
5879,858,35
5880,858,18
5881,858,10749
5882,8195,28
5883,8195,53
5884,8195,80
5885,8195,12
5886,9693,18
5887,9693,28
5888,9693,53
5889,9693,878
5890,339380,18
5891,339380,36
5892,399174,12
5893,399174,35
5894,399174,16
5895,15898,10751
5896,15898,16
5897,15898,35
5898,257932,14
5899,257932,16
5900,623034,27
5901,623034,53
5902,623034,9648
5903,44629,18
5904,44629,53
5905,44629,80
5906,44629,9648
5907,612152,18
5908,612152,53
5909,202575,10751
5910,202575,14
5911,202575,16
5912,202575,12
5913,7552,35
5914,92499,27
5915,92499,10749
5916,92499,35
5917,762575,99
5918,527261,27
5919,527261,18
5920,527261,53
5921,527261,14
5922,794,27
5923,794,53
5924,793,18
5925,793,80
5926,793,9648
5927,793,53
5928,14175,10751
5929,14175,16
5930,14175,12
5931,14175,35
5932,14175,10752
5933,456929,18
5934,456929,35
5935,413052,80
5936,413052,18
5937,413052,53
5938,6278,12
5939,6278,28
5940,6278,14
5941,527729,10751
5942,527729,16
5943,527729,35
5944,527729,12
5945,520172,10749
5946,520172,35
5947,567797,80
5948,567797,53
5949,567797,9648
5950,582186,35
5951,582186,10749
5952,9618,28
5953,9618,12
5954,9618,35
5955,9618,53
5956,12162,18
5957,12162,53
5958,12162,10752
5959,670981,18
5960,8859,35
5961,8859,878
5962,5924,80
5963,5924,18
5964,493006,16
5965,493006,80
5966,493006,9648
5967,493006,28
5968,493006,18
5969,1598,53
5970,1598,80
5971,855823,99
5972,9556,28
5973,9556,878
5974,9556,53
5975,795607,16
5976,795607,14
5977,795607,28
5978,795607,12
5979,468,18
5980,468,12
5981,295964,18
5982,400617,18
5983,400617,10749
5984,450001,28
5985,450001,80
5986,450001,18
5987,503616,10749
5988,503616,35
5989,1633,18
5990,1633,35
5991,15859,18
5992,15859,10749
5993,873,18
5994,137093,35
5995,2320,28
5996,2320,12
5997,2320,18
5998,2320,53
5999,283591,18
6000,283591,10749
6001,7326,35
6002,7326,18
6003,7326,10749
6004,531306,878
6005,531306,12
6006,531306,28
6007,531306,35
6008,535167,878
6009,535167,28
6010,535167,18
6011,9920,878
6012,9920,28
6013,9920,53
6014,83666,35
6015,83666,18
6016,83666,10749
6017,4105,28
6018,4105,53
6019,4105,80
6020,339877,16
6021,339877,18
6022,339877,9648
6023,339877,36
6024,320,80
6025,320,9648
6026,320,53
6027,18311,80
6028,18311,18
6029,18311,10749
6030,9007,14
6031,9007,10749
6032,9007,18
6033,9007,35
6034,463257,12
6035,463257,18
6036,463257,35
6037,152584,10749
6038,152584,18
6039,116,18
6040,116,53
6041,116,80
6042,116,10749
6043,2789,28
6044,2789,878
6045,9778,35
6046,9778,10749
6047,9778,18
6048,382272,14
6049,382272,9648
6050,382272,53
6051,454992,28
6052,454992,35
6053,914,35
6054,914,10752
6055,12609,12
6056,12609,16
6057,12609,35
6058,601470,18
6059,601470,36
6060,537739,10749
6061,537739,35
6062,150117,35
6063,150117,10749
6064,391698,99
6065,339987,10752
6066,339987,18
6067,257512,28
6068,257512,16
6069,257512,18
6070,257512,9648
6071,355196,14
6072,355196,18
6073,9522,35
6074,9522,10749
6075,152532,18
6076,152532,36
6077,365045,12
6078,365045,10751
6079,16632,35
6080,16632,10749
6081,11547,27
6082,74465,18
6083,74465,35
6084,74465,10751
6085,192712,18
6086,192712,28
6087,12113,28
6088,12113,18
6089,12113,53
6090,655,18
6091,184,80
6092,184,53
6093,184,18
6094,344120,28
6095,344120,18
6096,344120,53
6097,344120,9648
6098,49517,18
6099,49517,53
6100,49517,9648
6101,62215,18
6102,62215,878
6103,340103,27
6104,340103,18
6105,11529,35
6106,11529,10749
6107,410117,18
6108,8814,28
6109,8814,27
6110,8814,878
6111,467824,878
6112,467824,28
6113,467824,53
6114,467824,18
6115,60308,18
6116,416144,53
6117,416144,36
6118,416144,18
6119,416144,28
6120,1538,18
6121,1538,80
6122,1538,53
6123,11713,18
6124,11713,28
6125,11713,53
6126,395841,53
6127,395841,9648
6128,395841,80
6129,552178,18
6130,552178,53
6131,552178,36
6132,1535,28
6133,1535,80
6134,1535,53
6135,585077,16
6136,585077,14
6137,585077,12
6138,585077,9648
6139,387,18
6140,387,36
6141,387,10752
6142,2447,18
6143,2447,36
6144,259695,80
6145,259695,18
6146,259695,53
6147,455605,27
6148,19898,28
6149,19898,27
6150,19898,9648
6151,19898,878
6152,19898,53
6153,607836,28
6154,607836,80
6155,149871,16
6156,149871,18
6157,149871,14
6158,581032,18
6159,581032,37
6160,581032,12
6161,569547,878
6162,569547,9648
6163,569547,18
6164,569547,53
6165,569547,10770
6166,2671,27
6167,2671,53
6168,713,18
6169,713,10749
6170,2118,80
6171,2118,18
6172,2118,9648
6173,2118,53
6174,500852,28
6175,96724,18
6176,96724,10749
6177,17903,18
6178,492611,27
6179,492611,53
6180,69,18
6181,69,10402
6182,69,10749
6183,3512,28
6184,3512,53
6185,19959,878
6186,19959,28
6187,19959,53
6188,74308,18
6189,372049,10749
6190,331962,18
6191,331962,80
6192,331962,53
6193,331962,9648
6194,366654,18
6195,366654,10749
6196,366654,14
6197,188207,28
6198,188207,12
6199,749645,53
6200,749645,27
6201,749645,35
6202,9884,28
6203,9884,53
6204,9884,18
6205,398173,18
6206,398173,27
6207,398173,80
6208,398173,53
6209,342737,18
6210,59,18
6211,59,53
6212,59,80
6213,846,9648
6214,846,878
6215,846,53
6216,45317,18
6217,10727,53
6218,10727,27
6219,484437,27
6220,263109,10751
6221,263109,16
6222,263109,35
6223,263109,12
6224,224141,14
6225,224141,35
6226,18501,28
6227,18501,53
6228,18501,878
6229,10647,18
6230,29917,53
6231,29917,9648
6232,70868,10749
6233,70868,35
6234,1494,28
6235,1494,18
6236,1494,14
6237,508791,10749
6238,508791,18
6239,10997,18
6240,188161,35
6241,188161,37
6242,718444,28
6243,718444,12
6244,15080,16
6245,15080,18
6246,15080,10749
6247,381341,35
6248,381341,18
6249,192,18
6250,192,53
6251,192,9648
6252,526051,27
6253,526051,53
6254,526051,14
6255,51052,18
6256,51052,16
6257,51052,10751
6258,51052,35
6259,429197,18
6260,429197,36
6261,429197,35
6262,59722,28
6263,59722,12
6264,59722,878
6265,88557,16
6266,88557,10751
6267,88557,12
6268,88557,18
6269,88557,14
6270,81481,18
6271,86825,18
6272,86825,27
6273,86825,53
6274,18374,35
6275,18374,28
6276,553,80
6277,553,18
6278,553,53
6279,512412,80
6280,16620,18
6281,16620,10402
6282,396461,80
6283,396461,18
6284,396461,9648
6285,8224,53
6286,8224,80
6287,8224,9648
6288,581530,18
6289,581530,28
6290,328425,53
6291,328425,9648
6292,328425,18
6293,267467,53
6294,267467,28
6295,374617,80
6296,374617,18
6297,374617,53
6298,374617,9648
6299,8688,53
6300,8688,80
6301,8688,9648
6302,575446,53
6303,575446,18
6304,1858,12
6305,1858,878
6306,1858,28
6307,619441,53
6308,619441,18
6309,9035,27
6310,9035,878
6311,9035,14
6312,9035,9648
6313,9035,53
6314,12149,18
6315,12149,53
6316,12149,80
6317,9767,10749
6318,9767,35
6319,610892,18
6320,610892,14
6321,610892,16
6322,33196,28
6323,33196,18
6324,33196,53
6325,6623,28
6326,6623,53
6327,9277,35
6328,9277,80
6329,9277,18
6330,437033,35
6331,460885,27
6332,460885,28
6333,460885,53
6334,460885,14
6335,534072,27
6336,534072,53
6337,109091,53
6338,109091,80
6339,109091,18
6340,428836,18
6341,428836,10749
6342,428836,36
6343,511491,27
6344,511491,53
6345,10312,35
6346,10312,18
6347,746,18
6348,746,36
6349,487083,14
6350,487083,878
6351,487083,53
6352,71,18
6353,71,35
6354,71,10402
6355,683311,28
6356,683311,53
6357,392681,18
6358,392681,53
6359,1678,53
6360,1678,27
6361,1678,878
6362,95610,35
6363,95610,10749
6364,34653,10749
6365,34653,18
6366,338189,18
6367,10818,18
6368,10818,10749
6369,289,18
6370,289,10749
6371,4291,35
6372,4291,18
6373,4291,10751
6374,10775,18
6375,10775,28
6376,10775,53
6377,10775,80
6378,10775,9648
6379,653567,99
6380,653567,10402
6381,392655,53
6382,392655,878
6383,9944,9648
6384,9944,18
6385,9944,53
6386,9944,80
6387,118737,28
6388,118737,53
6389,10220,18
6390,10220,80
6391,381902,28
6392,381902,12
6393,381902,14
6394,11076,28
6395,11076,12
6396,11076,18
6397,11076,10751
6398,4147,80
6399,4147,18
6400,4147,53
6401,426426,18
6402,398175,28
6403,398175,80
6404,398175,53
6405,323676,35
6406,532671,27
6407,532671,53
6408,12100,10752
6409,12100,18
6410,12100,28
6411,12100,36
6412,366445,18
6413,366445,9648
6414,49797,53
6415,49797,27
6416,826,18
6417,826,36
6418,826,10752
6419,254320,35
6420,254320,18
6421,254320,10749
6422,13398,16
6423,13398,18
6424,13398,35
6425,435366,28
6426,435366,53
6427,435366,80
6428,602147,53
6429,22971,18
6430,22971,10749
6431,22971,10752
6432,12123,878
6433,12123,28
6434,12123,18
6435,12123,53
6436,382598,10751
6437,382598,35
6438,382598,28
6439,612,18
6440,612,28
6441,612,36
6442,612,53
6443,37933,16
6444,37933,14
6445,37933,12
6446,545572,12
6447,545572,28
6448,545572,80
6449,644583,18
6450,644583,53
6451,394117,18
6452,248574,12
6453,248574,35
6454,248574,28
6455,248574,10749
6456,409,18
6457,409,10749
6458,409,10752
6459,602211,28
6460,602211,35
6461,602211,14
6462,8005,35
6463,283350,35
6464,283350,18
6465,283350,10749
6466,253626,18
6467,661227,28
6468,587693,10749
6469,587693,10751
6470,574982,53
6471,574982,878
6472,574982,28
6473,984,28
6474,984,80
6475,984,53
6476,637157,10751
6477,637157,35
6478,497370,80
6479,497370,28
6480,497370,18
6481,617762,18
6482,617762,36
6483,617762,35
6484,256474,28
6485,256474,80
6486,256474,53
6487,11005,18
6488,411728,36
6489,411728,18
6490,411728,9648
6491,411728,53
6492,359289,10749
6493,122126,18
6494,1883,18
6495,1883,36
6496,492,35
6497,492,18
6498,492,14
6499,212716,18
6500,212716,35
6501,212716,10749
6502,12212,27
6503,12212,9648
6504,12212,53
6505,68722,18
6506,369192,35
6507,369192,18
6508,369192,36
6509,146223,9648
6510,146223,18
6511,146223,80
6512,146223,53
6513,8619,12
6514,8619,18
6515,8619,10752
6516,614911,878
6517,614911,18
6518,42994,14
6519,42994,16
6520,42994,878
6521,9303,18
6522,9303,53
6523,38357,35
6524,38357,18
6525,38357,10749
6526,412988,28
6527,412988,35
6528,412988,80
6529,54555,35
6530,54555,28
6531,8321,35
6532,8321,18
6533,8321,80
6534,51497,28
6535,51497,53
6536,51497,80
6537,568,18
6538,568,36
6539,568,12
6540,255798,35
6541,255798,27
6542,435841,28
6543,435841,53
6544,501907,18
6545,501907,36
6546,1541,18
6547,1541,53
6548,1541,80
6549,1541,12
6550,82,28
6551,82,80
6552,82,53
6553,282631,10752
6554,282631,28
6555,282631,18
6556,282631,36
6557,4944,35
6558,4944,18
6559,4614,53
6560,4614,28
6561,4614,18
6562,575293,18
6563,575293,35
6564,630766,27
6565,521034,10751
6566,521034,14
6567,521034,18
6568,16,18
6569,16,80
6570,8869,28
6571,8869,35
6572,8869,27
6573,8869,53
6574,613,18
6575,613,36
6576,613,10752
6577,16455,16
6578,16455,10751
6579,583406,18
6580,583406,36
6581,664280,99
6582,1272,878
6583,1272,53
6584,1272,27
6585,2567,18
6586,30018,80
6587,30018,18
6588,30018,9648
6589,30018,53
6590,28209,18
6591,28209,10749
6592,10025,35
6593,10025,18
6594,10025,10751
6595,10025,14
6596,10025,10749
6597,504,80
6598,504,18
6599,414191,27
6600,414191,18
6601,414191,53
6602,25793,18
6603,1412,18
6604,76640,28
6605,76640,80
6606,76640,53
6607,606625,27
6608,606625,53
6609,11287,35
6610,11287,18
6611,11287,10751
6612,571785,18
6613,571785,28
6614,571785,53
6615,50839,53
6616,50839,18
6617,375262,18
6618,375262,35
6619,113,18
6620,423333,18
6621,167073,10749
6622,167073,18
6623,25376,80
6624,25376,18
6625,25376,9648
6626,38541,27
6627,38541,878
6628,6075,80
6629,6075,53
6630,6075,18
6631,567,53
6632,567,9648
6633,393624,53
6634,393624,36
6635,393624,18
6636,9562,28
6637,9562,12
6638,9562,878
6639,303858,53
6640,303858,18
6641,730047,18
6642,730047,10749
6643,571786,28
6644,571786,35
6645,45269,18
6646,45269,36
6647,406,18
6648,2642,35
6649,2642,10749
6650,4550,18
6651,4550,53
6652,519010,18
6653,475132,10752
6654,475132,18
6655,4442,12
6656,4442,14
6657,4442,28
6658,4442,35
6659,4442,53
6660,317744,18
6661,317744,53
6662,531503,28
6663,531503,53
6664,222461,27
6665,222461,9648
6666,222461,53
6667,507505,18
6668,507505,80
6669,109424,28
6670,109424,18
6671,109424,53
6672,270487,35
6673,270487,18
6674,270487,9648
6675,9615,28
6676,9615,80
6677,9615,18
6678,9615,53
6679,285213,28
6680,285213,36
6681,285213,12
6682,285213,18
6683,285213,14
6684,520318,18
6685,638,18
6686,638,53
6687,638,9648
6688,395000,10749
6689,115084,27
6690,115084,878
6691,115084,35
6692,568467,10749
6693,568467,18
6694,71883,16
6695,71883,28
6696,71883,878
6697,81836,10749
6698,81836,35
6699,81836,18
6700,19901,28
6701,19901,14
6702,19901,878
6703,500699,28
6704,500699,53
6705,9410,35
6706,9410,18
6707,9410,10749
6708,457136,18
6709,457136,36
6710,451925,878
6711,451925,35
6712,451925,10749
6713,565716,99
6714,1934,10749
6715,1934,36
6716,1934,35
6717,18835,35
6718,18835,10749
6719,239571,18
6720,239571,10749
6721,76758,18
6722,76758,36
6723,76758,10752
6724,318781,18
6725,318781,10749
6726,318781,53
6727,318781,27
6728,595867,35
6729,595867,18
6730,467936,18
6731,419704,878
6732,419704,18
6733,192102,28
6734,192102,18
6735,192102,53
6736,620249,16
6737,620249,14
6738,620249,28
6739,8374,28
6740,8374,53
6741,8374,80
6742,551332,18
6743,551332,35
6744,551332,36
6745,296098,53
6746,296098,18
6747,301365,53
6748,301365,18
6749,301365,27
6750,1440,18
6751,1440,10749
6752,1440,35
6753,565179,36
6754,571655,12
6755,571655,14
6756,11639,14
6757,11639,12
6758,11639,10751
6759,11639,16
6760,628534,18
6761,353069,35
6762,353069,18
6763,353069,10749
6764,8967,18
6765,8967,14
6766,160588,18
6767,631322,27
6768,631322,18
6769,631322,53
6770,8978,28
6771,8978,80
6772,8978,53
6773,8978,18
6774,11953,28
6775,11953,18
6776,11953,36
6777,11953,10752
6778,11866,28
6779,11866,12
6780,11866,18
6781,11866,53
6782,776536,35
6783,776536,18
6784,12289,28
6785,12289,12
6786,12289,18
6787,12289,10752
6788,8007,28
6789,8007,18
6790,8007,53
6791,8007,10752
6792,539181,27
6793,539181,18
6794,539181,9648
6795,539181,53
6796,11929,80
6797,11929,18
6798,11929,9648
6799,438,9648
6800,438,878
6801,438,53
6802,3635,18
6803,3635,10749
6804,515042,99
6805,515042,12
6806,398181,53
6807,398181,18
6808,398181,80
6809,616803,53
6810,616803,18
6811,616803,28
6812,17431,878
6813,17431,18
6814,62764,12
6815,62764,35
6816,62764,10751
6817,62764,14
6818,7984,18
6819,718840,35
6820,718840,10749
6821,1907,18
6822,1907,12
6823,1907,10749
6824,1907,53
6825,41210,35
6826,41210,10749
6827,41210,18
6828,478860,18
6829,514921,12
6830,514921,18
6831,514921,10749
6832,587488,18
6833,587488,27
6834,587488,10749
6835,438674,80
6836,438674,28
6837,438674,53
6838,321697,18
6839,321697,36
6840,18881,16
6841,18881,80
6842,18881,28
6843,18881,53
6844,483,35
6845,483,80
6846,483,53
6847,448432,36
6848,448432,27
6849,454650,28
6850,454650,80
6851,454650,18
6852,454650,53
6853,11009,18
6854,11009,10402
6855,401546,18
6856,401546,53
6857,401546,9648
6858,184341,18
6859,9529,18
6860,9529,27
6861,9529,53
6862,336804,18
6863,11081,80
6864,11081,53
6865,442056,35
6866,442056,16
6867,442056,10751
6868,442056,14
6869,431261,18
6870,390497,53
6871,390497,18
6872,390497,28
6873,446159,9648
6874,446159,37
6875,446159,53
6876,365995,27
6877,365995,53
6878,82992,28
6879,82992,53
6880,82992,80
6881,408381,18
6882,408381,53
6883,303991,35
6884,303991,18
6885,293646,18
6886,293646,36
6887,2637,18
6888,2637,27
6889,2637,9648
6890,571495,80
6891,571495,18
6892,495925,16
6893,584044,36
6894,584044,14
6895,584044,18
6896,2124,10749
6897,2124,53
6898,2124,18
6899,491584,9648
6900,491584,18
6901,491584,53
6902,376866,18
6903,40508,10751
6904,40508,12
6905,40508,28
6906,40508,35
6907,458737,18
6908,820,18
6909,820,53
6910,820,36
6911,465003,18
6912,465003,53
6913,465003,36
6914,242095,53
6915,242095,878
6916,11128,18
6917,11128,28
6918,11128,53
6919,290,35
6920,290,18
6921,290,80
6922,14943,28
6923,424781,14
6924,424781,878
6925,424781,35
6926,4995,18
6927,2291,18
6928,2291,9648
6929,2291,27
6930,14704,10751
6931,14704,12
6932,14704,16
6933,293,18
6934,293,10751
6935,2064,10749
6936,2064,35
6937,229756,16
6938,229756,18
6939,229756,35
6940,355547,35
6941,355547,12
6942,355547,10751
6943,355547,14
6944,355547,16
6945,26662,16
6946,26662,12
6947,26662,9648
6948,466876,10751
6949,466876,12
6950,466876,16
6951,466876,35
6952,466876,14
6953,1164,18
6954,75900,18
6955,75900,10749
6956,773,35
6957,773,18
6958,401246,18
6959,36865,35
6960,36865,878
6961,36865,9648
6962,36865,16
6963,36865,18
6964,347866,18
6965,347866,35
6966,347866,80
6967,572164,28
6968,572164,35
6969,5038,18
6970,5038,10749
6971,437068,28
6972,437068,18
6973,437068,36
6974,438808,80
6975,438808,18
6976,10616,28
6977,10616,35
6978,10616,53
6979,11344,28
6980,11344,18
6981,11344,80
6982,9666,27
6983,9666,53
6984,535581,35
6985,535581,27
6986,535581,14
6987,547,18
6988,547,10749
6989,507256,10402
6990,507256,99
6991,13975,53
6992,13975,18
6993,13975,80
6994,13975,9648
6995,624,12
6996,624,18
6997,787298,35
6998,787298,10749
6999,9877,27
7000,9877,53
7001,212162,9648
7002,212162,16
7003,212162,14
7004,19595,16
7005,19595,10751
7006,179,80
7007,179,53
7008,1902,18
7009,1902,53
7010,1902,878
7011,18032,12
7012,18032,14
7013,18032,18
7014,18032,878
7015,18032,10749
7016,18032,10751
7017,522438,27
7018,522438,28
7019,522438,878
7020,522438,10770
7021,679057,10749
7022,451997,28
7023,451997,80
7024,451997,9648
7025,241258,27
7026,241258,53
7027,411632,28
7028,411632,80
7029,411632,53
7030,339419,18
7031,339419,10749
7032,123338,35
7033,123338,10749
7034,123338,18
7035,123338,12
7036,80,18
7037,80,10749
7038,18438,18
7039,18438,35
7040,18438,10749
7041,9829,18
7042,9829,36
7043,9829,80
7044,9829,53
7045,9829,28
7046,522369,18
7047,457955,18
7048,457955,27
7049,457955,53
7050,252178,53
7051,252178,28
7052,252178,18
7053,252178,10752
7054,9620,28
7055,9620,12
7056,9620,9648
7057,9620,878
7058,9620,53
7059,354072,10749
7060,354072,35
7061,10329,28
7062,10329,12
7063,10329,878
7064,687,18
7065,426613,18
7066,241239,80
7067,241239,18
7068,241239,53
7069,454652,18
7070,454652,36
7071,154030,28
7072,154030,18
7073,18487,53
7074,18487,80
7075,18487,28
7076,429422,80
7077,429422,18
7078,246790,16
7079,246790,18
7080,246790,14
7081,315846,18
7082,315846,10751
7083,118451,18
7084,118451,10749
7085,14197,35
7086,14197,10749
7087,97370,53
7088,97370,878
7089,97370,18
7090,9428,35
7091,9428,18
7092,556984,18
7093,556984,36
7094,508935,10752
7095,508935,36
7096,508935,18
7097,508935,28
7098,8870,53
7099,8870,28
7100,8870,878
7101,635,27
7102,635,9648
7103,340613,18
7104,2977,10749
7105,2977,18
7106,140823,35
7107,140823,18
7108,140823,36
7109,2787,53
7110,2787,878
7111,2787,28
7112,10098,35
7113,10098,18
7114,564145,10751
7115,564145,16
7116,564145,12
7117,564145,35
7118,564145,14
7119,86838,35
7120,86838,80
7121,10253,14
7122,10253,18
7123,10253,27
7124,10253,28
7125,10253,53
7126,10253,878
7127,575776,18
7128,575776,27
7129,575776,9648
7130,298382,18
7131,298382,35
7132,298382,37
7133,329833,35
7134,724106,18
7135,724106,10749
7136,24163,18
7137,24163,80
7138,24163,10749
7139,499319,18
7140,499319,10749
7141,499319,35
7142,18148,18
7143,103332,35
7144,103332,10749
7145,103332,14
7146,103332,18
7147,541099,35
7148,541099,27
7149,11471,28
7150,11471,80
7151,11471,18
7152,20342,14
7153,20342,18
7154,20342,53
7155,9563,18
7156,422803,35
7157,422803,16
7158,422803,10751
7159,505225,18
7160,505225,53
7161,274109,18
7162,274109,36
7163,274109,10749
7164,599335,35
7165,599335,28
7166,489326,28
7167,489326,14
7168,489326,53
7169,2294,35
7170,586707,53
7171,586707,878
7172,136793,16
7173,136793,12
7174,136793,35
7175,136793,10751
7176,2440,10752
7177,2440,18
7178,2440,53
7179,2440,28
7180,442065,10752
7181,442065,18
7182,368031,27
7183,368031,53
7184,276126,10749
7185,121986,35
7186,121986,18
7187,392,35
7188,392,18
7189,392,10749
7190,5966,35
7191,5966,10749
7192,701561,10749
7193,596161,18
7194,596161,53
7195,596161,80
7196,596161,37
7197,450322,18
7198,450322,36
